user_id,username,customer_age,income,employment_status,housing_status,credit_risk_score,bank_months_count,has_other_cards,email_is_free,email,first_name,last_name,full_name
699,i̇lker0699,50,0.7000000000000001,CA,BC,105,31,0,0,ilker.dogan@sandbox.opba.com,İlker,Doğan,İlker Doğan
700,melike0700,80,0.1,CC,BB,9,-1,0,0,melike.kaya@sandbox.opba.com,Melike,Kaya,Melike Kaya
701,pinar0701,60,0.1,CC,BA,158,-1,0,0,pinar.simsek@sandbox.opba.com,Pınar,Şimşek,Pınar Şimşek
702,deniz0702,30,0.9,CA,BA,186,-1,0,1,deniz.tas@sandbox.opba.com,Deniz,Taş,Deniz Taş
703,volkan0703,20,0.3,CA,BE,61,25,0,1,volkan.demir@sandbox.opba.com,Volkan,Demir,Volkan Demir
704,eda0704,30,0.8,CA,BA,281,1,0,1,eda.celik@sandbox.opba.com,Eda,Çelik,Eda Çelik
705,i̇lker0705,50,0.8,CA,BA,214,1,1,0,ilker.koc@sandbox.opba.com,İlker,Koç,İlker Koç
706,melike0706,20,0.1,CA,BD,-14,-1,0,0,melike.kilic@sandbox.opba.com,Melike,Kılıç,Melike Kılıç
707,i̇lker0707,50,0.1,CC,BB,138,25,1,0,ilker.bozkurt@sandbox.opba.com,İlker,Bozkurt,İlker Bozkurt
708,mert0708,20,0.3,CA,BB,186,31,0,0,mert.koc@sandbox.opba.com,Mert,Koç,Mert Koç
709,omer0709,20,0.4,CB,BE,33,15,0,1,omer.polat@sandbox.opba.com,Ömer,Polat,Ömer Polat
710,umut0710,30,0.2,CA,BC,7,11,0,1,umut.yildirim@sandbox.opba.com,Umut,Yıldırım,Umut Yıldırım
711,umut0711,30,0.4,CA,BB,74,26,0,1,umut.yilmaz@sandbox.opba.com,Umut,Yılmaz,Umut Yılmaz
712,cenk0712,40,0.9,CA,BC,147,-1,0,1,cenk.simsek@sandbox.opba.com,Cenk,Şimşek,Cenk Şimşek
713,selin0713,30,0.6000000000000001,CA,BA,237,-1,0,1,selin.arslan@sandbox.opba.com,Selin,Arslan,Selin Arslan
714,yigit0714,40,0.4,CA,BE,126,25,0,1,yigit.arslan@sandbox.opba.com,Yiğit,Arslan,Yiğit Arslan
715,gokhan0715,30,0.1,CA,BB,79,15,0,0,gokhan.koc@sandbox.opba.com,Gökhan,Koç,Gökhan Koç
716,kadir0716,20,0.9,CA,BC,112,28,0,0,kadir.koc@sandbox.opba.com,Kadir,Koç,Kadir Koç
717,yigit0717,50,0.7000000000000001,CA,BA,266,5,0,0,yigit.eren@sandbox.opba.com,Yiğit,Eren,Yiğit Eren
718,naz0718,20,0.8,CA,BC,185,11,0,0,naz.aslan@sandbox.opba.com,Naz,Aslan,Naz Aslan
719,yaren0719,40,0.9,CA,BA,191,2,0,0,yaren.dogan@sandbox.opba.com,Yaren,Doğan,Yaren Doğan
720,mert0720,20,0.4,CA,BB,183,1,0,1,mert.polat@sandbox.opba.com,Mert,Polat,Mert Polat
721,ahmet0721,30,0.2,CF,BB,102,-1,0,0,ahmet.koc@sandbox.opba.com,Ahmet,Koç,Ahmet Koç
722,sila0722,20,0.9,CA,BB,55,-1,0,0,sila.arslan@sandbox.opba.com,Sıla,Arslan,Sıla Arslan
723,dilan0723,30,0.8,CB,BB,88,26,0,1,dilan.kara@sandbox.opba.com,Dilan,Kara,Dilan Kara
724,dilan0724,50,0.8,CC,BC,82,10,0,0,dilan.aksoy@sandbox.opba.com,Dilan,Aksoy,Dilan Aksoy
725,kubra0725,30,0.6000000000000001,CA,BA,198,-1,0,0,kubra.sahin@sandbox.opba.com,Kübra,Şahin,Kübra Şahin
726,murat0726,30,0.1,CA,BB,146,15,0,1,murat.kaya@sandbox.opba.com,Murat,Kaya,Murat Kaya
727,gokhan0727,40,0.8,CF,BB,108,1,1,1,gokhan.ozdemir@sandbox.opba.com,Gökhan,Özdemir,Gökhan Özdemir
728,kerem0728,20,0.7000000000000001,CA,BA,283,-1,0,0,kerem.aksoy@sandbox.opba.com,Kerem,Aksoy,Kerem Aksoy
729,can0729,30,0.6000000000000001,CA,BC,88,-1,0,1,can.aslan@sandbox.opba.com,Can,Aslan,Can Aslan
730,oguz0730,20,0.9,CE,BC,76,25,0,1,oguz.yilmaz@sandbox.opba.com,Oğuz,Yılmaz,Oğuz Yılmaz
731,mehmet0731,30,0.1,CF,BB,62,15,0,1,mehmet.kurt@sandbox.opba.com,Mehmet,Kurt,Mehmet Kurt
732,esra0732,20,0.8,CB,BB,120,15,0,1,esra.kaya@sandbox.opba.com,Esra,Kaya,Esra Kaya
733,fatma0733,40,0.8,CA,BC,40,6,0,0,fatma.sahin@sandbox.opba.com,Fatma,Şahin,Fatma Şahin
734,eda0734,30,0.5,CA,BC,178,31,0,1,eda.sahin@sandbox.opba.com,Eda,Şahin,Eda Şahin
735,gokhan0735,40,0.1,CA,BA,86,30,0,1,gokhan.kaya@sandbox.opba.com,Gökhan,Kaya,Gökhan Kaya
736,esra0736,40,0.9,CA,BA,68,-1,0,1,esra.yilmaz@sandbox.opba.com,Esra,Yılmaz,Esra Yılmaz
737,naz0737,40,0.8,CA,BA,249,1,1,0,naz.gunes@sandbox.opba.com,Naz,Güneş,Naz Güneş
738,yigit0738,20,0.1,CD,BB,113,-1,0,1,yigit.yildiz@sandbox.opba.com,Yiğit,Yıldız,Yiğit Yıldız
739,omer0739,20,0.8,CB,BC,96,-1,0,1,omer.tas@sandbox.opba.com,Ömer,Taş,Ömer Taş
740,elif0740,10,0.4,CD,BE,98,1,1,0,elif.yildiz@sandbox.opba.com,Elif,Yıldız,Elif Yıldız
741,kadir0741,20,0.6000000000000001,CA,BE,240,1,1,0,kadir.cetin@sandbox.opba.com,Kadir,Çetin,Kadir Çetin
742,sila0742,30,0.9,CA,BC,86,1,1,0,sila.kurt@sandbox.opba.com,Sıla,Kurt,Sıla Kurt
743,ayse0743,50,0.3,CA,BC,122,-1,0,0,ayse.celik@sandbox.opba.com,Ayşe,Çelik,Ayşe Çelik
744,umut0744,40,0.9,CA,BC,145,1,0,1,umut.kurt@sandbox.opba.com,Umut,Kurt,Umut Kurt
745,ayse0745,10,0.2,CA,BE,127,-1,1,0,ayse.bulut@sandbox.opba.com,Ayşe,Bulut,Ayşe Bulut
746,yasemin0746,30,0.8,CA,BC,51,-1,0,1,yasemin.kaplan@sandbox.opba.com,Yasemin,Kaplan,Yasemin Kaplan
747,esra0747,20,0.5,CF,BC,163,31,0,0,esra.bozkurt@sandbox.opba.com,Esra,Bozkurt,Esra Bozkurt
748,onur0748,20,0.8,CB,BE,-77,30,0,0,onur.yildiz@sandbox.opba.com,Onur,Yıldız,Onur Yıldız
749,deniz0749,40,0.9,CA,BC,249,5,1,0,deniz.yildirim@sandbox.opba.com,Deniz,Yıldırım,Deniz Yıldırım
750,yasemin0750,10,0.9,CA,BC,98,21,1,0,yasemin.ozkan@sandbox.opba.com,Yasemin,Özkan,Yasemin Özkan
751,tugce0751,20,0.7000000000000001,CA,BB,74,-1,0,1,tugce.yildiz@sandbox.opba.com,Tuğçe,Yıldız,Tuğçe Yıldız
752,zeynep0752,20,0.1,CA,BB,83,20,0,0,zeynep.simsek@sandbox.opba.com,Zeynep,Şimşek,Zeynep Şimşek
753,nisa0753,20,0.2,CA,BC,87,1,0,1,nisa.aksoy@sandbox.opba.com,Nisa,Aksoy,Nisa Aksoy
754,mert0754,60,0.8,CF,BB,49,1,0,0,mert.yildirim@sandbox.opba.com,Mert,Yıldırım,Mert Yıldırım
755,volkan0755,30,0.8,CA,BE,297,1,1,0,volkan.yildiz@sandbox.opba.com,Volkan,Yıldız,Volkan Yıldız
756,i̇rem0756,40,0.8,CA,BC,306,1,0,0,irem.koc@sandbox.opba.com,İrem,Koç,İrem Koç
757,i̇rem0757,30,0.9,CA,BD,130,10,0,0,irem.bozkurt@sandbox.opba.com,İrem,Bozkurt,İrem Bozkurt
758,onur0758,20,0.8,CB,BD,100,1,0,1,onur.sari@sandbox.opba.com,Onur,Sarı,Onur Sarı
759,cenk0759,30,0.7000000000000001,CA,BC,211,1,1,1,cenk.yilmaz@sandbox.opba.com,Cenk,Yılmaz,Cenk Yılmaz
760,i̇lker0760,30,0.9,CA,BC,200,29,0,1,ilker.yildiz@sandbox.opba.com,İlker,Yıldız,İlker Yıldız
761,elif0761,70,0.8,CC,BB,175,-1,0,0,elif.sahin@sandbox.opba.com,Elif,Şahin,Elif Şahin
762,tugce0762,50,0.2,CA,BC,117,15,0,0,tugce.bozkurt@sandbox.opba.com,Tuğçe,Bozkurt,Tuğçe Bozkurt
763,oguz0763,40,0.1,CA,BB,69,22,0,1,oguz.simsek@sandbox.opba.com,Oğuz,Şimşek,Oğuz Şimşek
764,yigit0764,20,0.5,CA,BC,36,26,0,0,yigit.celik@sandbox.opba.com,Yiğit,Çelik,Yiğit Çelik
765,volkan0765,40,0.9,CA,BB,190,1,1,1,volkan.kaplan@sandbox.opba.com,Volkan,Kaplan,Volkan Kaplan
766,mehmet0766,10,0.1,CA,BE,56,31,0,1,mehmet.sari@sandbox.opba.com,Mehmet,Sarı,Mehmet Sarı
767,dilan0767,30,0.9,CB,BC,40,15,0,1,dilan.ozkan@sandbox.opba.com,Dilan,Özkan,Dilan Özkan
768,leyla0768,20,0.7000000000000001,CA,BD,135,-1,0,1,leyla.aksoy@sandbox.opba.com,Leyla,Aksoy,Leyla Aksoy
769,yigit0769,20,0.6000000000000001,CA,BC,105,-1,0,0,yigit.yilmaz@sandbox.opba.com,Yiğit,Yılmaz,Yiğit Yılmaz
770,i̇rem0770,50,0.9,CA,BB,294,30,0,1,irem.arslan@sandbox.opba.com,İrem,Arslan,İrem Arslan
771,murat0771,40,0.9,CA,BA,122,-1,0,0,murat.gunes@sandbox.opba.com,Murat,Güneş,Murat Güneş
772,tugce0772,30,0.4,CA,BB,85,1,1,0,tugce.kaplan@sandbox.opba.com,Tuğçe,Kaplan,Tuğçe Kaplan
773,naz0773,40,0.7000000000000001,CA,BA,111,-1,0,1,naz.simsek@sandbox.opba.com,Naz,Şimşek,Naz Şimşek
774,eda0774,30,0.2,CA,BE,35,27,0,1,eda.polat@sandbox.opba.com,Eda,Polat,Eda Polat
775,dilan0775,40,0.9,CA,BB,84,31,1,0,dilan.ozcan@sandbox.opba.com,Dilan,Özcan,Dilan Özcan
776,zeynep0776,20,0.1,CA,BE,104,20,0,0,zeynep.sari@sandbox.opba.com,Zeynep,Sarı,Zeynep Sarı
777,can0777,40,0.3,CA,BC,-9,26,0,1,can.kaplan@sandbox.opba.com,Can,Kaplan,Can Kaplan
778,can0778,30,0.6000000000000001,CE,BE,100,-1,0,0,can.cetin@sandbox.opba.com,Can,Çetin,Can Çetin
779,dilan0779,40,0.9,CA,BA,311,1,0,1,dilan.kilic@sandbox.opba.com,Dilan,Kılıç,Dilan Kılıç
780,oguz0780,60,0.6000000000000001,CF,BB,74,25,1,1,oguz.ozdemir@sandbox.opba.com,Oğuz,Özdemir,Oğuz Özdemir
781,rabia0781,50,0.9,CA,BB,124,15,0,0,rabia.dogan@sandbox.opba.com,Rabia,Doğan,Rabia Doğan
782,ahmet0782,20,0.9,CA,BC,26,-1,0,1,ahmet.cetin@sandbox.opba.com,Ahmet,Çetin,Ahmet Çetin
783,kubra0783,20,0.6000000000000001,CA,BB,167,25,0,0,kubra.sahin@sandbox.opba.com,Kübra,Şahin,Kübra Şahin
784,zeynep0784,20,0.1,CB,BE,31,20,0,1,zeynep.bozkurt@sandbox.opba.com,Zeynep,Bozkurt,Zeynep Bozkurt
785,tolga0785,50,0.8,CA,BB,152,-1,0,0,tolga.kaplan@sandbox.opba.com,Tolga,Kaplan,Tolga Kaplan
786,sena0786,20,0.3,CA,BE,39,1,0,0,sena.ozkan@sandbox.opba.com,Sena,Özkan,Sena Özkan
787,burak0787,40,0.2,CA,BC,84,-1,0,1,burak.kaplan@sandbox.opba.com,Burak,Kaplan,Burak Kaplan
788,oguz0788,20,0.6000000000000001,CA,BE,129,-1,0,1,oguz.aksoy@sandbox.opba.com,Oğuz,Aksoy,Oğuz Aksoy
789,yaren0789,20,0.7000000000000001,CA,BC,127,1,1,0,yaren.kara@sandbox.opba.com,Yaren,Kara,Yaren Kara
790,hakan0790,30,0.1,CA,BC,23,-1,0,1,hakan.kilic@sandbox.opba.com,Hakan,Kılıç,Hakan Kılıç
791,elif0791,30,0.8,CA,BA,211,1,0,1,elif.cetin@sandbox.opba.com,Elif,Çetin,Elif Çetin
792,umut0792,40,0.9,CA,BA,128,10,0,1,umut.aydin@sandbox.opba.com,Umut,Aydın,Umut Aydın
793,volkan0793,30,0.7000000000000001,CA,BA,31,28,0,1,volkan.kaya@sandbox.opba.com,Volkan,Kaya,Volkan Kaya
794,murat0794,40,0.8,CB,BB,98,1,1,0,murat.dogan@sandbox.opba.com,Murat,Doğan,Murat Doğan
795,ayse0795,50,0.7000000000000001,CA,BA,116,15,1,1,ayse.ozcan@sandbox.opba.com,Ayşe,Özcan,Ayşe Özcan
796,kerem0796,30,0.8,CA,BB,72,-1,0,1,kerem.aydin@sandbox.opba.com,Kerem,Aydın,Kerem Aydın
797,esra0797,20,0.9,CA,BB,137,21,0,1,esra.yilmaz@sandbox.opba.com,Esra,Yılmaz,Esra Yılmaz
798,volkan0798,30,0.4,CB,BC,118,-1,0,0,volkan.aksoy@sandbox.opba.com,Volkan,Aksoy,Volkan Aksoy
799,kubra0799,30,0.4,CA,BE,163,-1,0,0,kubra.simsek@sandbox.opba.com,Kübra,Şimşek,Kübra Şimşek
800,dilan0800,30,0.2,CF,BB,-59,5,0,0,dilan.yildiz@sandbox.opba.com,Dilan,Yıldız,Dilan Yıldız
801,can0801,20,0.6000000000000001,CA,BE,77,30,1,1,can.bulut@sandbox.opba.com,Can,Bulut,Can Bulut
802,yaren0802,40,0.1,CB,BC,154,20,0,1,yaren.aksoy@sandbox.opba.com,Yaren,Aksoy,Yaren Aksoy
803,umut0803,40,0.9,CE,BE,169,28,0,1,umut.celik@sandbox.opba.com,Umut,Çelik,Umut Çelik
804,kadir0804,20,0.2,CA,BB,117,1,0,0,kadir.yilmaz@sandbox.opba.com,Kadir,Yılmaz,Kadir Yılmaz
805,rabia0805,30,0.1,CB,BC,116,-1,0,1,rabia.yildiz@sandbox.opba.com,Rabia,Yıldız,Rabia Yıldız
806,volkan0806,40,0.7000000000000001,CA,BB,81,28,0,0,volkan.aksoy@sandbox.opba.com,Volkan,Aksoy,Volkan Aksoy
807,murat0807,40,0.9,CA,BA,244,10,0,1,murat.yilmaz@sandbox.opba.com,Murat,Yılmaz,Murat Yılmaz
808,tolga0808,20,0.8,CB,BA,69,15,0,0,tolga.cetin@sandbox.opba.com,Tolga,Çetin,Tolga Çetin
809,ahmet0809,10,0.1,CA,BE,55,21,0,0,ahmet.yildirim@sandbox.opba.com,Ahmet,Yıldırım,Ahmet Yıldırım
810,yasemin0810,40,0.9,CA,BC,116,11,1,0,yasemin.demir@sandbox.opba.com,Yasemin,Demir,Yasemin Demir
811,zeynep0811,60,0.8,CA,BA,138,-1,0,0,zeynep.ozturk@sandbox.opba.com,Zeynep,Öztürk,Zeynep Öztürk
812,burak0812,30,0.1,CA,BC,113,-1,1,0,burak.sahin@sandbox.opba.com,Burak,Şahin,Burak Şahin
813,kadir0813,40,0.8,CA,BA,175,1,1,0,kadir.koc@sandbox.opba.com,Kadir,Koç,Kadir Koç
814,ahmet0814,20,0.9,CA,BA,197,-1,0,0,ahmet.kilic@sandbox.opba.com,Ahmet,Kılıç,Ahmet Kılıç
815,emre0815,30,0.9,CA,BD,90,-1,0,1,emre.yildirim@sandbox.opba.com,Emre,Yıldırım,Emre Yıldırım
816,leyla0816,40,0.6000000000000001,CA,BA,190,-1,1,0,leyla.kara@sandbox.opba.com,Leyla,Kara,Leyla Kara
817,ayse0817,20,0.6000000000000001,CB,BE,136,31,0,0,ayse.celik@sandbox.opba.com,Ayşe,Çelik,Ayşe Çelik
818,ayse0818,20,0.6000000000000001,CA,BB,60,-1,0,1,ayse.kara@sandbox.opba.com,Ayşe,Kara,Ayşe Kara
819,oguz0819,50,0.8,CD,BB,40,1,0,1,oguz.ozdemir@sandbox.opba.com,Oğuz,Özdemir,Oğuz Özdemir
820,sila0820,40,0.9,CA,BA,111,28,0,1,sila.ozkan@sandbox.opba.com,Sıla,Özkan,Sıla Özkan
821,fatma0821,40,0.9,CA,BA,69,-1,1,0,fatma.demir@sandbox.opba.com,Fatma,Demir,Fatma Demir
822,murat0822,30,0.7000000000000001,CA,BB,49,31,0,1,murat.ozdemir@sandbox.opba.com,Murat,Özdemir,Murat Özdemir
823,naz0823,50,0.6000000000000001,CA,BC,153,-1,0,1,naz.bulut@sandbox.opba.com,Naz,Bulut,Naz Bulut
824,oguz0824,20,0.9,CB,BC,95,3,0,1,oguz.kurt@sandbox.opba.com,Oğuz,Kurt,Oğuz Kurt
825,mert0825,50,0.9,CA,BA,276,26,0,1,mert.cetin@sandbox.opba.com,Mert,Çetin,Mert Çetin
826,i̇rem0826,20,0.3,CA,BC,81,-1,0,1,irem.yildiz@sandbox.opba.com,İrem,Yıldız,İrem Yıldız
827,tugce0827,30,0.1,CB,BB,113,1,0,1,tugce.tas@sandbox.opba.com,Tuğçe,Taş,Tuğçe Taş
828,nisa0828,30,0.1,CA,BB,78,5,0,0,nisa.tas@sandbox.opba.com,Nisa,Taş,Nisa Taş
829,rabia0829,20,0.8,CA,BC,122,1,0,1,rabia.sahin@sandbox.opba.com,Rabia,Şahin,Rabia Şahin
830,yaren0830,60,0.9,CB,BA,107,25,0,1,yaren.ozkan@sandbox.opba.com,Yaren,Özkan,Yaren Özkan
831,leyla0831,40,0.7000000000000001,CA,BA,77,21,0,1,leyla.koc@sandbox.opba.com,Leyla,Koç,Leyla Koç
832,rabia0832,40,0.4,CA,BC,189,2,0,0,rabia.kaplan@sandbox.opba.com,Rabia,Kaplan,Rabia Kaplan
833,sila0833,30,0.6000000000000001,CA,BC,116,-1,0,1,sila.sari@sandbox.opba.com,Sıla,Sarı,Sıla Sarı
834,yasemin0834,30,0.9,CA,BB,81,15,0,0,yasemin.ozdemir@sandbox.opba.com,Yasemin,Özdemir,Yasemin Özdemir
835,naz0835,50,0.2,CA,BA,157,6,0,0,naz.sahin@sandbox.opba.com,Naz,Şahin,Naz Şahin
836,onur0836,50,0.9,CA,BB,136,2,1,0,onur.sari@sandbox.opba.com,Onur,Sarı,Onur Sarı
837,oguz0837,30,0.9,CB,BA,251,-1,0,1,oguz.tas@sandbox.opba.com,Oğuz,Taş,Oğuz Taş
838,ahmet0838,30,0.4,CA,BC,188,2,1,1,ahmet.bulut@sandbox.opba.com,Ahmet,Bulut,Ahmet Bulut
839,esra0839,50,0.9,CA,BA,329,-1,0,0,esra.kaya@sandbox.opba.com,Esra,Kaya,Esra Kaya
840,i̇lker0840,30,0.5,CA,BC,153,1,1,0,ilker.eren@sandbox.opba.com,İlker,Eren,İlker Eren
841,mehmet0841,30,0.7000000000000001,CA,BA,301,15,0,0,mehmet.ozkan@sandbox.opba.com,Mehmet,Özkan,Mehmet Özkan
842,ahmet0842,40,0.6000000000000001,CA,BA,277,2,0,0,ahmet.simsek@sandbox.opba.com,Ahmet,Şimşek,Ahmet Şimşek
843,naz0843,20,0.1,CF,BB,60,21,1,0,naz.ozdemir@sandbox.opba.com,Naz,Özdemir,Naz Özdemir
844,naz0844,30,0.1,CA,BC,38,-1,0,0,naz.bulut@sandbox.opba.com,Naz,Bulut,Naz Bulut
845,hakan0845,20,0.9,CA,BA,213,1,1,0,hakan.kara@sandbox.opba.com,Hakan,Kara,Hakan Kara
846,sena0846,40,0.9,CA,BA,234,5,0,0,sena.cetin@sandbox.opba.com,Sena,Çetin,Sena Çetin
847,melike0847,40,0.8,CA,BA,107,31,0,1,melike.ozdemir@sandbox.opba.com,Melike,Özdemir,Melike Özdemir
848,burak0848,20,0.8,CA,BC,89,1,0,1,burak.sahin@sandbox.opba.com,Burak,Şahin,Burak Şahin
849,kadir0849,30,0.4,CA,BA,83,-1,0,1,kadir.celik@sandbox.opba.com,Kadir,Çelik,Kadir Çelik
850,melike0850,30,0.8,CB,BC,35,1,0,1,melike.aydin@sandbox.opba.com,Melike,Aydın,Melike Aydın
851,yasemin0851,50,0.1,CB,BD,159,31,1,1,yasemin.bozkurt@sandbox.opba.com,Yasemin,Bozkurt,Yasemin Bozkurt
852,dilan0852,40,0.1,CC,BC,27,10,0,1,dilan.yildiz@sandbox.opba.com,Dilan,Yıldız,Dilan Yıldız
853,can0853,30,0.9,CA,BC,339,1,0,1,can.polat@sandbox.opba.com,Can,Polat,Can Polat
854,omer0854,30,0.6000000000000001,CA,BD,220,25,0,1,omer.sari@sandbox.opba.com,Ömer,Sarı,Ömer Sarı
855,mert0855,30,0.6000000000000001,CA,BC,131,21,1,0,mert.cetin@sandbox.opba.com,Mert,Çetin,Mert Çetin
856,leyla0856,30,0.4,CA,BB,71,1,0,1,leyla.simsek@sandbox.opba.com,Leyla,Şimşek,Leyla Şimşek
857,umut0857,20,0.2,CA,BC,95,5,0,1,umut.arslan@sandbox.opba.com,Umut,Arslan,Umut Arslan
858,leyla0858,10,0.1,CD,BA,159,-1,0,0,leyla.cetin@sandbox.opba.com,Leyla,Çetin,Leyla Çetin
859,elif0859,20,0.8,CA,BC,153,28,0,1,elif.yilmaz@sandbox.opba.com,Elif,Yılmaz,Elif Yılmaz
860,burak0860,30,0.4,CB,BC,49,-1,0,0,burak.koc@sandbox.opba.com,Burak,Koç,Burak Koç
861,hakan0861,40,0.4,CD,BC,16,1,0,0,hakan.kaya@sandbox.opba.com,Hakan,Kaya,Hakan Kaya
862,elif0862,40,0.5,CA,BB,134,31,0,1,elif.yildirim@sandbox.opba.com,Elif,Yıldırım,Elif Yıldırım
863,zeynep0863,40,0.6000000000000001,CE,BB,100,30,0,1,zeynep.yildirim@sandbox.opba.com,Zeynep,Yıldırım,Zeynep Yıldırım
864,elif0864,30,0.8,CA,BA,154,-1,0,0,elif.simsek@sandbox.opba.com,Elif,Şimşek,Elif Şimşek
865,elif0865,20,0.5,CA,BC,199,1,1,1,elif.aksoy@sandbox.opba.com,Elif,Aksoy,Elif Aksoy
866,mehmet0866,20,0.7000000000000001,CF,BB,71,1,0,1,mehmet.yildirim@sandbox.opba.com,Mehmet,Yıldırım,Mehmet Yıldırım
867,oguz0867,20,0.8,CB,BE,55,25,0,1,oguz.yildiz@sandbox.opba.com,Oğuz,Yıldız,Oğuz Yıldız
868,eda0868,20,0.4,CA,BC,76,-1,0,0,eda.polat@sandbox.opba.com,Eda,Polat,Eda Polat
869,murat0869,50,0.1,CA,BA,149,-1,0,1,murat.cetin@sandbox.opba.com,Murat,Çetin,Murat Çetin
870,kerem0870,60,0.4,CC,BB,199,14,1,1,kerem.yildiz@sandbox.opba.com,Kerem,Yıldız,Kerem Yıldız
871,dilan0871,50,0.8,CA,BA,193,2,1,1,dilan.simsek@sandbox.opba.com,Dilan,Şimşek,Dilan Şimşek
872,naz0872,40,0.9,CA,BA,182,-1,0,0,naz.celik@sandbox.opba.com,Naz,Çelik,Naz Çelik
873,emre0873,20,0.6000000000000001,CA,BE,105,31,0,1,emre.aydin@sandbox.opba.com,Emre,Aydın,Emre Aydın
874,kadir0874,30,0.3,CA,BB,125,-1,0,0,kadir.aslan@sandbox.opba.com,Kadir,Aslan,Kadir Aslan
875,eda0875,30,0.8,CA,BB,128,15,0,1,eda.bulut@sandbox.opba.com,Eda,Bulut,Eda Bulut
876,umut0876,30,0.3,CA,BC,113,-1,0,1,umut.kilic@sandbox.opba.com,Umut,Kılıç,Umut Kılıç
877,yaren0877,30,0.1,CA,BC,155,1,1,0,yaren.yildiz@sandbox.opba.com,Yaren,Yıldız,Yaren Yıldız
878,zeynep0878,20,0.7000000000000001,CA,BE,132,1,0,0,zeynep.cetin@sandbox.opba.com,Zeynep,Çetin,Zeynep Çetin
879,onur0879,20,0.8,CA,BE,95,31,0,1,onur.kara@sandbox.opba.com,Onur,Kara,Onur Kara
880,yigit0880,20,0.4,CB,BC,168,-1,0,1,yigit.koc@sandbox.opba.com,Yiğit,Koç,Yiğit Koç
881,oguz0881,20,0.7000000000000001,CA,BC,127,1,0,1,oguz.simsek@sandbox.opba.com,Oğuz,Şimşek,Oğuz Şimşek
882,melike0882,40,0.9,CA,BC,250,5,1,0,melike.demir@sandbox.opba.com,Melike,Demir,Melike Demir
883,yaren0883,40,0.1,CA,BB,31,9,0,1,yaren.polat@sandbox.opba.com,Yaren,Polat,Yaren Polat
884,dilan0884,30,0.8,CB,BB,121,-1,0,0,dilan.ozdemir@sandbox.opba.com,Dilan,Özdemir,Dilan Özdemir
885,tolga0885,40,0.7000000000000001,CA,BD,221,28,1,0,tolga.yildirim@sandbox.opba.com,Tolga,Yıldırım,Tolga Yıldırım
886,emre0886,20,0.1,CA,BE,137,-1,0,1,emre.dogan@sandbox.opba.com,Emre,Doğan,Emre Doğan
887,umut0887,30,0.3,CA,BB,176,15,0,0,umut.eren@sandbox.opba.com,Umut,Eren,Umut Eren
888,fatma0888,90,0.8,CC,BB,146,30,0,1,fatma.gunes@sandbox.opba.com,Fatma,Güneş,Fatma Güneş
889,burak0889,30,0.6000000000000001,CA,BC,20,31,1,1,burak.yilmaz@sandbox.opba.com,Burak,Yılmaz,Burak Yılmaz
890,kubra0890,30,0.9,CB,BC,87,20,1,1,kubra.ozturk@sandbox.opba.com,Kübra,Öztürk,Kübra Öztürk
891,sila0891,40,0.8,CA,BB,159,-1,0,1,sila.yildirim@sandbox.opba.com,Sıla,Yıldırım,Sıla Yıldırım
892,onur0892,30,0.9,CA,BB,121,-1,0,0,onur.arslan@sandbox.opba.com,Onur,Arslan,Onur Arslan
893,sena0893,30,0.4,CA,BB,145,10,0,1,sena.kaplan@sandbox.opba.com,Sena,Kaplan,Sena Kaplan
894,i̇lker0894,30,0.9,CA,BA,271,-1,1,1,ilker.kilic@sandbox.opba.com,İlker,Kılıç,İlker Kılıç
895,ahmet0895,40,0.6000000000000001,CA,BC,217,6,0,0,ahmet.aksoy@sandbox.opba.com,Ahmet,Aksoy,Ahmet Aksoy
896,i̇lker0896,30,0.4,CA,BC,-3,28,0,1,ilker.ozkan@sandbox.opba.com,İlker,Özkan,İlker Özkan
897,zeynep0897,40,0.9,CA,BB,97,25,1,0,zeynep.celik@sandbox.opba.com,Zeynep,Çelik,Zeynep Çelik
898,hakan0898,20,0.1,CE,BC,116,28,0,1,hakan.ozdemir@sandbox.opba.com,Hakan,Özdemir,Hakan Özdemir
899,selin0899,20,0.2,CA,BE,81,-1,1,0,selin.demir@sandbox.opba.com,Selin,Demir,Selin Demir
900,dilan0900,30,0.2,CA,BC,217,15,1,0,dilan.polat@sandbox.opba.com,Dilan,Polat,Dilan Polat
901,leyla0901,20,0.6000000000000001,CA,BC,203,-1,0,0,leyla.cetin@sandbox.opba.com,Leyla,Çetin,Leyla Çetin
902,selin0902,30,0.1,CA,BB,177,-1,0,1,selin.sahin@sandbox.opba.com,Selin,Şahin,Selin Şahin
903,sena0903,30,0.9,CA,BC,204,11,1,1,sena.demir@sandbox.opba.com,Sena,Demir,Sena Demir
904,volkan0904,30,0.8,CB,BC,51,31,0,1,volkan.koc@sandbox.opba.com,Volkan,Koç,Volkan Koç
905,fatma0905,50,0.1,CA,BA,205,28,0,1,fatma.sari@sandbox.opba.com,Fatma,Sarı,Fatma Sarı
906,onur0906,50,0.6000000000000001,CA,BC,85,-1,0,1,onur.ozturk@sandbox.opba.com,Onur,Öztürk,Onur Öztürk
907,yasemin0907,20,0.1,CA,BC,70,31,0,1,yasemin.dogan@sandbox.opba.com,Yasemin,Doğan,Yasemin Doğan
